################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -6.6349585249495593E-02 a         1     0     1     1     1
  2.3617665255814416E-01 a         2     0     1     1     2
  5.3566521201920092E-01 a         3     0     1     1     3
 -1.2240612946642399E-01 a         4     0     1     1     4
  9.4747650224098701E-02 a         5     0     1     1     5
 -4.1083535351613060E-01 a         6     0     1     1     6
  3.4287014837087715E-01 a         7     0     1     1     7
 -4.5284417769607416E-01 a         8     0     1     1     8
 -1.3110380866081373E-01 a         9     0     1     1     9
  2.0288965102278611E-01 a        10     0     1     1    10
 -2.4882390870066015E-01 a        11     0     1     1    11
 -2.6745070093663287E-01 a        12     0     1     1    12
 -3.8652029291524886E-01 a        13     0     1     1    13
  4.4386314489985278E-03 a        14     0     1     1    14
 -2.8692693832722632E-01 a        15     0     1     1    15
 -4.0663055028383388E-01 a        16     0     1     1    16
  7.5362130966102647E-01 a        17     0     1     1    17
 -2.5526346069370370E-01 a        18     0     1     1    18
  4.6339086823759573E-01 a        19     0     1     1    19
 -1.8902826620809371E-01 a        20     0     1     1    20
 -2.9483398954953638E-01 a        21     0     2     1     1
  2.4833072493112651E-01 a        22     0     2     1     2
 -1.4558195613730338E-01 a        23     0     2     1     3
 -1.5010115160102677E-01 a        24     0     2     1     4
  3.0792409914947000E-01 a        25     0     2     1     5
  4.3475029894991080E-02 a        26     0     2     1     6
  1.2454375802614208E-01 a        27     0     2     1     7
 -3.6582327144958310E-01 a        28     0     2     1     8
 -5.7710066991629776E-02 a        29     0     2     1     9
  2.3604332439070050E-02 a        30     0     2     1    10
 -2.3972998608346843E-01 a        31     0     2     1    11
 -1.6220262170047864E-01 a        32     0     2     1    12
  6.0117079117488557E-02 a        33     0     2     1    13
  2.0760494161281023E-01 a        34     0     2     1    14
  3.7133878739320808E-02 a        35     0     2     1    15
 -7.5395762036459729E-02 a        36     0     2     1    16
  7.2475295539553092E-02 a        37     0     2     1    17
  1.9203238660205199E-01 a        38     0     2     1    18
  6.3896158479361720E-01 a        39     0     2     1    19
  3.1762439385460356E-01 a        40     0     2     1    20
 -3.7145489507425584E-02 a        41     0     3     1     1
 -2.7775228296823190E-01 a        42     0     3     1     2
 -6.9527043396260327E-02 a        43     0     3     1     3
 -1.8795576134191616E-01 a        44     0     3     1     4
 -3.0911706803277889E-01 a        45     0     3     1     5
 -2.9737854904277699E-02 a        46     0     3     1     6
  4.5613628861663660E-02 a        47     0     3     1     7
  7.7506358028688507E-02 a        48     0     3     1     8
 -5.9822969949076141E-02 a        49     0     3     1     9
  4.9117068186928009E-01 a        50     0     3     1    10
  1.3088504110437255E-01 a        51     0     3     1    11
  6.0987696300840499E-02 a        52     0     3     1    12
  3.8190996123943000E-01 a        53     0     3     1    13
  8.8823443309589550E-02 a        54     0     3     1    14
  5.9158288158918951E-02 a        55     0     3     1    15
 -3.1874298433304443E-01 a        56     0     3     1    16
  1.8773281987217668E-02 a        57     0     3     1    17
 -2.4512496370912623E-01 a        58     0     3     1    18
  1.8677949018319284E-01 a        59     0     3     1    19
  1.9355680249810717E-01 a        60     0     3     1    20
 -7.8505796031678399E-02 a        61     0     4     1     1
 -2.9697301711559304E-01 a        62     0     4     1     2
  1.7892078852839166E-01 a        63     0     4     1     3
  4.0171994909998848E-01 a        64     0     4     1     4
  2.8501643105500876E-02 a        65     0     4     1     5
 -2.7037191914902436E-01 a        66     0     4     1     6
  4.0223469627505039E-02 a        67     0     4     1     7
  5.7802176759143009E-01 a        68     0     4     1     8
  3.4649255787134803E-01 a        69     0     4     1     9
  2.2685065051847925E-01 a        70     0     4     1    10
  5.5827770002312294E-01 a        71     0     4     1    11
 -1.0436428674062630E-01 a        72     0     4     1    12
  8.0516320830179766E-01 a        73     0     4     1    13
  2.8095370459515173E-01 a        74     0     4     1    14
