################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.2676200124205228E-01 a         1     0     1     1     1
  2.4967881636937173E-01 a         2     0     1     1     2
 -2.8328821997422893E-01 a         3     0     1     1     3
  5.6973005485300932E-01 a         4     0     1     1     4
 -2.4263738402211621E-01 a         5     0     1     1     5
 -4.0674134968929498E-01 a         6     0     1     1     6
 -3.8295372680638118E-01 a         7     0     1     1     7
 -1.6625655259977698E-01 a         8     0     1     1     8
  6.5646855791172382E-02 a         9     0     1     1     9
  3.9880519406678150E-01 a        10     0     1     1    10
  1.1773780091862582E-01 a        11     0     1     1    11
 -2.9688763044244032E-01 a        12     0     1     1    12
  1.6756228309376977E-02 a        13     0     1     1    13
 -4.4364421015162381E-01 a        14     0     1     1    14
  1.8637788685112740E-02 a        15     0     1     1    15
  1.1355462300672484E-01 a        16     0     1     1    16
  2.3798157763708305E-01 a        17     0     1     1    17
  3.2088993469461763E-01 a        18     0     1     1    18
 -5.2412187548280698E-02 a        19     0     1     1    19
  2.9870730145120189E-01 a        20     0     1     1    20
 -4.2156609839942787E-02 a        21     0     2     1     1
  2.5405019839693255E-01 a        22     0     2     1     2
  4.5902229143966342E-02 a        23     0     2     1     3
  1.9272717560066349E-01 a        24     0     2     1     4
 -1.8972542726830288E-01 a        25     0     2     1     5
 -2.8599801486871013E-01 a        26     0     2     1     6
 -3.9317798542297061E-01 a        27     0     2     1     7
  1.7574364288224073E-01 a        28     0     2     1     8
 -3.3477049359968584E-02 a        29     0     2     1     9
  7.1348204063033438E-02 a        30     0     2     1    10
  2.2185688521984159E-01 a        31     0     2     1    11
  7.1411766803629387E-02 a        32     0     2     1    12
  5.3702701917022044E-01 a        33     0     2     1    13
  1.7647069208546987E-01 a        34     0     2     1    14
  2.0118294882393953E-01 a        35     0     2     1    15
 -3.2426323520000921E-01 a        36     0     2     1    16
  2.8079667279053661E-01 a        37     0     2     1    17
 -1.7254423707344968E-01 a        38     0     2     1    18
  1.5440691475098456E-01 a        39     0     2     1    19
 -1.8128854560075852E-01 a        40     0     2     1    20
  5.8222561579871615E-02 a        41     0     3     1     1
  3.8588577995477430E-01 a        42     0     3     1     2
  1.1886911798568915E-01 a        43     0     3     1     3
 -7.6237874848627388E-02 a        44     0     3     1     4
  7.0460494804197346E-02 a        45     0     3     1     5
  2.5649516432897690E-01 a        46     0     3     1     6
 -8.7883289825371635E-02 a        47     0     3     1     7
 -1.3278561593603225E-01 a        48     0     3     1     8
 -2.5023169407802426E-01 a        49     0     3     1     9
 -6.0236240159921010E-02 a        50     0     3     1    10
 -3.3486784113674939E-01 a        51     0     3     1    11
  5.6020110087942637E-02 a        52     0     3     1    12
  2.4464918789174717E-01 a        53     0     3     1    13
  1.2763285693499068E-01 a        54     0     3     1    14
  8.3605038092103887E-02 a        55     0     3     1    15
 -2.1780863547749602E-01 a        56     0     3     1    16
 -3.0460716949975632E-02 a        57     0     3     1    17
 -1.0879983230299717E-01 a        58     0     3     1    18
