################################################################################
# Symmetry function scaling data.
################################################################################
# Col  Name     Description
################################################################################
# 1    e_index  Element index.
# 2    sf_index Symmetry function index.
# 3    sf_min   Symmetry function minimum.
# 4    sf_max   Symmetry function maximum.
# 5    sf_mean  Symmetry function mean.
# 6    sf_sigma Symmetry function sigma.
#########################################################################################################################
#        1          2                        3                        4                        5                        6
#  e_index   sf_index                   sf_min                   sf_max                  sf_mean                 sf_sigma
#########################################################################################################################
         1         35   9.7670114351111549E-04   2.5590514054224613E-02   7.4733379243144193E-03   1.7980265400291784E-03
         1         36   8.3561557071593301E-04   7.0082782595385307E-02   8.0168617715883055E-03   4.9217418761310881E-03
         1         37   1.0035648900871698E-02   1.7526640998746262E-01   4.1486575054594327E-02   1.4831356344075192E-02
         1         38   4.6412519767216797E-05   3.2446277706601252E-02   2.9251989731523898E-03   2.4921479532891981E-03
         1         39   9.0910310194114666E-03   1.3767735811331575E-01   3.6394912256158402E-02   1.2440685828384042E-02
         1         40   8.2635017547645837E-03   1.1557142736480561E-01   3.2471533208240637E-02   1.0896099839515250E-02
         1         41   1.5707630961373252E-08   6.9580557591091857E-02   1.9736920244079251E-02   9.9346007512121481E-03
         1         42   5.7485161297593679E-05   1.2752014929208036E-01   3.4382109255392548E-02   2.1135873185582927E-02
         1         43   3.7937000503536127E-06   1.1330109000198399E-01   2.1449885935215799E-02   1.2575181830672955E-02
         1         44   2.4960312085019903E-02   6.2110241222780194E-01   1.8560837515520054E-01   7.7439634200090687E-02
         1         45   2.2980773998953247E-03   1.8457185294409159E-01   2.6660825189098510E-02   1.6087856010083817E-02
         1         46   2.0814361457387773E-07   5.6978178191963630E-02   9.2048656458698832E-03   5.9894104316659839E-03
         1         47   2.1091694334257140E-02   4.3250134600507034E-01   1.0573108432603753E-01   4.3607396731738614E-02
         1         48   9.3734209417262405E-06   5.4259452048348839E-02   8.1789616202333701E-03   6.3111449902073869E-03
         1         49   6.2320049302128013E-04   4.6522536191261551E-02   5.2510159186525147E-03   2.9143602610425322E-03
         1         50   7.2538639133419291E-03   1.1812865261451011E-01   2.9880534088806046E-02   9.3619989191473466E-03
         1         51   1.3499790328101144E-04   1.2201623514265006E-02   2.5349003981584785E-03   7.0142031637695547E-04
         2          1   1.2284202960593785E-01   5.1897812439170210E-01   2.4673872271801128E-01   2.1328773141180982E-02
         2          2   1.1694269096832627E-01   5.0487456517732265E-01   2.3887074877618622E-01   2.0844760642837433E-02
         2          3   1.0421957098171983E-01   4.7493403589192534E-01   2.2235043982176361E-01   1.9884909984945125E-02
         2          4   8.7486911632546349E-02   4.3342093354951761E-01   1.9984876518596567E-01   1.8668914952126230E-02
         2          5   1.3288891719686535E-02   1.0827579813002298E-01   4.5214945183450837E-02   5.9924379219468433E-03
         2          6   5.2620501103548240E-02   3.2995105949343828E-01   1.4576993470625879E-01   1.5844874471680037E-02
         2          7   1.2742980643962543E-03   2.3834146998643543E-02   8.4815399428277514E-03   1.6131523804917491E-03
         2          8   1.3221066372720804E-05   1.7364260971422520E-03   3.0837823719087853E-04   9.8262540871032968E-05
         2          9   7.1532528297088072E-01   5.3022823567636044E+00   2.8373059287898319E+00   6.9713572868916140E-01
         2         10   5.6301628567420506E-02   2.1998886433660521E+00   1.0698528484616203E+00   3.4790532103777477E-01
         2         11   6.5703695712707699E-01   4.2869733246176134E+00   2.2149094778087233E+00   5.2051311675593681E-01
         2         12   3.1024606077905824E-02   1.7064821375317325E+00   7.6136581340973986E-01   2.5955663922710109E-01
         2         13   4.4765630136437978E-01   1.9456943394577997E+00   9.7836509215060907E-01   1.8625247814352103E-01
         2         14   8.7055091560538141E-03   1.0440501968255209E+00   3.8597728261022218E-01   1.4841058569221008E-01
         2         15   3.0884064139997757E-04   2.1523744441106518E-01   5.2794751516080589E-02   2.7094348011408885E-02
         2         16   4.9061923640751376E-01   1.8725217964315122E+00   9.4163889816957724E-01   1.6022287418772105E-01
         2         17   1.4113901292375161E-03   5.4855913146590218E-01   1.5611642985755789E-01   7.2342608943056150E-02
         2         18   2.4062864443096343E-04   3.0196426215488142E-01   6.7688210523455777E-02   3.7413584446140707E-02
         2         19   2.9447110988814784E-01   8.4799968311499918E-01   4.7977034843764088E-01   4.7825285041473230E-02
         2         20   7.3405892499748078E-06   9.7277144460631029E-02   1.4119512235537833E-02   1.0586546159488118E-02
         2         21   1.2486698793083736E-01   5.2359074915416448E-01   2.5055586018955889E-01   2.2252524180360455E-02
         2         22   2.2576302923937870E-02   2.1227911133638896E-01   8.6384773323939484E-02   1.2572190611251163E-02
         2         23   1.0284076227428031E-03   3.7633337655180218E-02   6.4219596748372708E-03   1.5261892198164119E-03
         2         24   4.6178872747377445E-04   2.4545108235682990E-02   4.2044772959969586E-03   1.5405610905529501E-03
         2         25   6.1496635542869949E-04   2.4703611871048813E-02   4.0228654871126363E-03   1.0172633400594988E-03
         2         26   8.4939312852695391E-05   1.6339784596462067E-02   1.8053831082723236E-03   9.6604601095191388E-04
         2         27   2.8103338758556063E-04   1.6362878151616998E-02   2.5701528705977562E-03   7.5458748429190533E-04
         2         28   7.6345202977606058E-03   9.8020322327983217E-02   2.5983427746257483E-02   7.4385093447778281E-03
         2         29   3.6845130538417873E-03   1.5408546998738010E-01   2.3520009079925117E-02   1.1747632365463242E-02
         2         30   4.2395865733326973E-03   6.3834878815279161E-02   1.5915561068943596E-02   4.4093551710518769E-03
         2         31   1.1323144239077758E-03   1.1072867582891777E-01   1.3452142402611215E-02   8.5743131798701414E-03
         2         32   1.8189109579800514E-03   4.2338696539165346E-02   1.0314622104540434E-02   3.0930754449192670E-03
         2         33   1.0846205849416057E-05   1.3682950591704274E-01   2.4292019858180601E-02   1.4419181260529428E-02
         2         34   3.2939482743615912E-13   1.8862467852738735E-02   1.5418137316049589E-03   1.4837327524233619E-03
         2         35   3.6205850570885448E-03   9.1414218157733695E-01   2.7042797072065228E-01   1.3417041329648208E-01
         2         36   3.8440097917265245E-07   8.6389264954767231E-02   2.0037446444044236E-02   1.5625441434518304E-02
         2         37   2.6911400517410089E-03   1.4426142259130129E-01   3.7665816987620462E-02   1.3900648575365921E-02
         2         38   1.2827584708500358E-03   5.2441863825095858E-01   1.0721417935441756E-01   6.0501061355687322E-02
         2         39   1.5341807739132060E-02   2.3269324461015914E-01   5.9984825238784373E-02   1.9791275450864267E-02
         2         40   1.5745634781781358E-05   9.7066730203128698E-02   1.2404850714685790E-02   9.2399137460661349E-03
         2         41   8.5856663153437229E-11   1.1561086788618658E-02   8.3699249389375255E-04   9.1077200905678843E-04
         2         42   9.1829498430736085E-03   4.1221620081420179E-01   7.2407084276351688E-02   3.7688780010177780E-02
         2         43   1.7898602665033232E-04   3.3133209228583532E-01   5.7130458349727180E-02   3.5465311526803933E-02
         2         44   7.4320386544780966E-10   2.4358442264913949E-02   2.4154393636662604E-03   2.5945764360734325E-03
         2         45   5.5177674842882291E-03   8.4669525435316070E-02   1.9266346755777000E-02   5.0562555448770896E-03
         2         46   2.6555584933613333E-03   1.0013653130520007E-01   1.5865203251681569E-02   7.0346304315278647E-03
