################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.0525333822879881E-01 a         1     0     1     1     1
  1.0996454804947985E-01 a         2     0     1     1     2
  5.3404416513345054E-01 a         3     0     1     1     3
 -2.1701050990191031E-01 a         4     0     1     1     4
 -8.1128488302352995E-03 a         5     0     1     1     5
  3.8209277500432032E-01 a         6     0     1     1     6
  4.4909545179991467E-01 a         7     0     1     1     7
  1.2268068228154998E-02 a         8     0     1     1     8
  1.8051483142338673E-01 a         9     0     1     1     9
  8.9400701364970900E-02 a        10     0     1     1    10
 -3.4337259505310869E-01 a        11     0     1     1    11
 -1.2746122898223550E-01 a        12     0     1     1    12
 -1.4200592033120973E-01 a        13     0     1     1    13
 -2.1122224916969631E-02 a        14     0     1     1    14
 -4.3803272268215626E-01 a        15     0     1     1    15
 -8.1384489213723221E-01 a        16     0     1     1    16
  1.0356547077546832E-01 a        17     0     1     1    17
 -1.2986160317292866E-01 a        18     0     1     1    18
 -1.1084374148240780E-01 a        19     0     1     1    19
  1.7417506685553522E-01 a        20     0     1     1    20
 -1.3265016837723986E-01 a        21     0     2     1     1
  9.2859497343903159E-03 a        22     0     2     1     2
  5.8771047359263562E-01 a        23     0     2     1     3
 -1.7898934128412200E-01 a        24     0     2     1     4
  1.7210073182932628E-01 a        25     0     2     1     5
  7.7760803051322283E-02 a        26     0     2     1     6
  3.7841791096292438E-01 a        27     0     2     1     7
  3.1645703654150448E-01 a        28     0     2     1     8
  6.0284276195108832E-01 a        29     0     2     1     9
  4.9909862475337172E-02 a        30     0     2     1    10
  3.3128911443935267E-02 a        31     0     2     1    11
 -3.4800204237447507E-01 a        32     0     2     1    12
  7.4908518488718961E-02 a        33     0     2     1    13
 -1.1720185953141406E-01 a        34     0     2     1    14
 -1.3082972882654503E-01 a        35     0     2     1    15
 -3.6202148510282472E-01 a        36     0     2     1    16
 -4.5325282032951458E-01 a        37     0     2     1    17
 -3.1506484451123506E-01 a        38     0     2     1    18
 -4.5884718084816611E-01 a        39     0     2     1    19
  2.1754450067239714E-01 a        40     0     2     1    20
  5.6536191116727585E-01 a        41     0     3     1     1
  6.8621767678010259E-02 a        42     0     3     1     2
  3.3728593456548478E-01 a        43     0     3     1     3
  1.8303208679551183E-01 a        44     0     3     1     4
  1.6612542717125528E-01 a        45     0     3     1     5
 -1.7415049164699055E-02 a        46     0     3     1     6
 -5.6994066989920167E-01 a        47     0     3     1     7
 -4.0910053454485057E-01 a        48     0     3     1     8
 -3.2738975572177470E-01 a        49     0     3     1     9
 -3.6656339264163262E-01 a        50     0     3     1    10
 -3.9278012063929224E-01 a        51     0     3     1    11
  6.1870975978849697E-02 a        52     0     3     1    12
 -3.6566032464551070E-02 a        53     0     3     1    13
  2.6554037728783930E-01 a        54     0     3     1    14
 -3.1662753503790952E-01 a        55     0     3     1    15
  2.3739282011722834E-01 a        56     0     3     1    16
 -3.5804411577601125E-01 a        57     0     3     1    17
 -1.2903212420086679E-01 a        58     0     3     1    18
 -2.5955034072984134E-01 a        59     0     3     1    19
 -1.9141575978122272E-01 a        60     0     3     1    20
  3.1037874791430864E-01 a        61     0     4     1     1
 -2.4985169127382825E-01 a        62     0     4     1     2
 -1.0387749722373035E-01 a        63     0     4     1     3
  5.7525437827640569E-01 a        64     0     4     1     4
 -2.1303099471904097E-01 a        65     0     4     1     5
 -2.6415002028273880E-02 a        66     0     4     1     6
 -2.4873158299554440E-01 a        67     0     4     1     7
 -2.6718140742959978E-01 a        68     0     4     1     8
 -3.1887591968951229E-01 a        69     0     4     1     9
 -5.0781242694132145E-01 a        70     0     4     1    10
 -1.1595285847885518E-01 a        71     0     4     1    11
  6.3212376393057379E-01 a        72     0     4     1    12
  1.5665713652186550E-01 a        73     0     4     1    13
  4.8960507092663247E-01 a        74     0     4     1    14
  2.6008482232884894E-01 a        75     0     4     1    15
  8.0924502314715119E-01 a        76     0     4     1    16
  1.8318756218169127E-01 a        77     0     4     1    17
  5.4546658059293329E-01 a        78     0     4     1    18
  5.4330543434642098E-01 a        79     0     4     1    19
 -6.0289214250247447E-01 a        80     0     4     1    20
 -5.6196441399698926E-01 a        81     0     5     1     1
  8.3245071981717336E-02 a        82     0     5     1     2
  1.6446214863424412E-02 a        83     0     5     1     3
  4.0964961797522753E-01 a        84     0     5     1     4
 -7.2529517711094837E-01 a        85     0     5     1     5
 -2.2397413301308001E-02 a        86     0     5     1     6
  4.0474549317298270E-01 a        87     0     5     1     7
  3.2786822098183210E-01 a        88     0     5     1     8
 -5.6651416505959584E-01 a        89     0     5     1     9
 -2.2128906509224222E-01 a        90     0     5     1    10
 -1.8322128489859230E-01 a        91     0     5     1    11
  5.6955167136720364E-01 a        92     0     5     1    12
 -2.9939282916864585E-01 a        93     0     5     1    13
 -8.7951726131652963E-01 a        94     0     5     1    14
  1.5045847821056182E-01 a        95     0     5     1    15
  3.4350496243439360E-01 a        96     0     5     1    16
  9.8014289797322712E-02 a        97     0     5     1    17
 -2.3590368716041910E-01 a        98     0     5     1    18
  2.1388399437145503E-01 a        99     0     5     1    19
  6.5523073727053183E-02 a       100     0     5     1    20
 -3.1533536069055806E-01 a       101     0     6     1     1
 -3.1536650938365454E-02 a       102     0     6     1     2
 -5.3599187003069149E-02 a       103     0     6     1     3
  4.7453976854939706E-01 a       104     0     6     1     4
 -6.1740277587697712E-01 a       105     0     6     1     5
 -2.4530998181196556E-01 a       106     0     6     1     6
  4.4935387918356323E-01 a       107     0     6     1     7
  3.2345294962986777E-02 a       108     0     6     1     8
 -9.1248345103110129E-01 a       109     0     6     1     9
 -3.3343023622694279E-01 a       110     0     6     1    10
 -5.6872654399923961E-01 a       111     0     6     1    11
  6.0737886390351181E-01 a       112     0     6     1    12
  3.5055470892835655E-01 a       113     0     6     1    13
 -2.1311738909502675E-01 a       114     0     6     1    14
  7.5992306331262338E-01 a       115     0     6     1    15
  1.6286469583994079E+00 a       116     0     6     1    16
  1.4511134439910237E-01 a       117     0     6     1    17
  1.0109616458752979E-01 a       118     0     6     1    18
