################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.7982184626732857E-01 a         1     0     1     1     1
  1.4922125826890886E-01 a         2     0     1     1     2
  2.0863339552052046E-01 a         3     0     1     1     3
  2.4827847945653359E-01 a         4     0     1     1     4
 -4.1709870486377552E-02 a         5     0     1     1     5
  5.0274457805786121E-01 a         6     0     1     1     6
  3.2634836766326232E-02 a         7     0     1     1     7
  3.2363505593112844E-02 a         8     0     1     1     8
 -9.3822127118809509E-02 a         9     0     1     1     9
 -1.6784998494739234E-01 a        10     0     1     1    10
 -1.6189381347720413E-01 a        11     0     1     1    11
 -8.7294357463634009E-01 a        12     0     1     1    12
 -3.3978526352263044E-01 a        13     0     1     1    13
  9.2992318560758735E-02 a        14     0     1     1    14
  2.1552412008900276E-01 a        15     0     1     1    15
 -6.4315233031605434E-01 a        16     0     1     1    16
 -1.2426846733825421E-01 a        17     0     1     1    17
  7.3311514567875402E-01 a        18     0     1     1    18
  3.3625830838171056E-02 a        19     0     1     1    19
 -4.2047032536869050E-01 a        20     0     1     1    20
  8.6216587310243425E-02 a        21     0     2     1     1
  1.1648970891810262E-01 a        22     0     2     1     2
 -1.0605393087751701E-01 a        23     0     2     1     3
  2.4430931357449608E-02 a        24     0     2     1     4
 -2.3285036069863599E-01 a        25     0     2     1     5
  5.9358608068726992E-01 a        26     0     2     1     6
  2.9104577157865857E-01 a        27     0     2     1     7
  1.2479449704691550E-01 a        28     0     2     1     8
  1.1542841726968951E-01 a        29     0     2     1     9
  2.9806270644172572E-01 a        30     0     2     1    10
 -2.8213501488773807E-01 a        31     0     2     1    11
 -2.3415264866435595E-02 a        32     0     2     1    12
  1.1492803938509581E-01 a        33     0     2     1    13
 -1.0607895032750739E-01 a        34     0     2     1    14
 -1.8346388748549688E-01 a        35     0     2     1    15
  2.5406853291897319E-01 a        36     0     2     1    16
 -1.3404213263630191E-01 a        37     0     2     1    17
  2.4666562580117071E-01 a        38     0     2     1    18
 -4.7147046672722376E-01 a        39     0     2     1    19
  6.5952151760739333E-02 a        40     0     2     1    20
 -2.6670835402185378E-01 a        41     0     3     1     1
  2.1866330348664129E-01 a        42     0     3     1     2
 -3.7030102570127878E-02 a        43     0     3     1     3
 -2.7465253647833582E-01 a        44     0     3     1     4
  2.3361165063876765E-01 a        45     0     3     1     5
 -1.2352670049823243E-01 a        46     0     3     1     6
 -2.9318434576314584E-01 a        47     0     3     1     7
 -1.6870961989257427E-01 a        48     0     3     1     8
 -3.8620751936551534E-01 a        49     0     3     1     9
  3.8791516835882073E-01 a        50     0     3     1    10
 -3.0366814129800962E-01 a        51     0     3     1    11
 -1.7067833767669907E-01 a        52     0     3     1    12
  2.2215869288725990E-02 a        53     0     3     1    13
 -3.2916562230140989E-01 a        54     0     3     1    14
 -2.4776732826082723E-01 a        55     0     3     1    15
  1.5284908996705035E-01 a        56     0     3     1    16
  7.9608728726942163E-02 a        57     0     3     1    17
 -8.1456632674197324E-02 a        58     0     3     1    18
 -3.9849309711854225E-01 a        59     0     3     1    19
 -7.8663231693837765E-02 a        60     0     3     1    20
 -5.1602431533225956E-01 a        61     0     4     1     1
  2.0934085697956176E-01 a        62     0     4     1     2
 -1.5687860692283501E-01 a        63     0     4     1     3
 -9.5583212280615920E-02 a        64     0     4     1     4
  1.7159217468865873E-01 a        65     0     4     1     5
  1.5289752919593195E-02 a        66     0     4     1     6
 -2.2906744511295477E-01 a        67     0     4     1     7
 -3.6133560520140984E-01 a        68     0     4     1     8
 -4.7723218951695484E-01 a        69     0     4     1     9
  1.1956228963242990E-01 a        70     0     4     1    10
 -1.5160520674243619E-01 a        71     0     4     1    11
  1.1177614193865204E-01 a        72     0     4     1    12
  5.6521334552191294E-01 a        73     0     4     1    13
 -3.0086186504703050E-01 a        74     0     4     1    14
 -2.2796830828269773E-01 a        75     0     4     1    15
  3.0422066861506497E-01 a        76     0     4     1    16
  1.1004915061552856E-01 a        77     0     4     1    17
 -3.5972975227800336E-01 a        78     0     4     1    18
  9.5478246816288206E-02 a        79     0     4     1    19
  7.6667688652619892E-01 a        80     0     4     1    20
 -2.6624826195277651E-01 a        81     0     5     1     1
